Order Id,Payment Method,Phone No.,Place Name,Ref Num,Region,Sku,SSN,State,Status,User Name,Year,Zip,Age,Discount Amount,Discount Percent,Price,Qty Ordered,Total,Value
ORD100152,Net Banking,+916531433179,Pune,REF36332,North,SKU7287,IN797351,Andhra Pradesh,Returned,user_152,FY2020-21,304939,57,4597,45,41085,2,77573,82364.73230868587
ORD100153,Net Banking,+916616270189,Kolkata,REF39925,North,SKU7016,IN753493,Chhattisgarh,Shipped,user_153,FY2020-21,769262,47,3859,12,8193,3,20720,21726.75418754451
ORD100154,Debit Card,+916882376523,Bangalore,REF90172,North,SKU3593,IN266249,Bihar,Delivered,user_154,FY2020-21,385248,58,495,19,37865,2,75235,70351.73235828469
ORD100155,Debit Card,+916063949015,Pune,REF71087,North,SKU9100,IN575534,Punjab,Returned,user_155,FY2020-21,128593,45,650,43,68986,4,275294,265936.59367391106
ORD100156,Debit Card,+919530508104,Pune,REF61423,East,SKU2082,IN536669,Himachal Pradesh,Shipped,user_156,FY2020-21,890135,55,3445,10,85857,1,82412,78187.39157774307
ORD100157,UPI,+919005205106,Ahmedabad,REF69225,East,SKU9447,IN921674,Maharashtra,Shipped,user_157,FY2020-21,498179,25,450,28,56780,2,113110,109552.51592722986
ORD100158,Net Banking,+919803691803,Chennai,REF13142,West,SKU8527,IN497123,Goa,Cancelled,user_158,FY2020-21,548209,51,3389,29,49317,4,193879,187125.9527351867
ORD100159,UPI,+917452233621,Lucknow,REF92088,South,SKU7399,IN231999,Goa,Delivered,user_159,FY2020-21,288417,56,3339,19,1208,2,-923,-864.0621799427194
ORD100160,Credit Card,+918462408580,Jaipur,REF68810,Central,SKU7143,IN148032,Nagaland,Returned,user_160,FY2020-21,860308,18,4132,17,38779,4,150984,152098.63616861438
ORD100161,Credit Card,+917207038428,Kolkata,REF87116,East,SKU1693,IN318256,Delhi,Delivered,user_161,FY2020-21,761494,57,895,14,39949,4,158901,168574.13979235626
ORD100162,Credit Card,+916550994501,Hyderabad,REF27226,North,SKU5674,IN978197,Rajasthan,Returned,user_162,FY2020-21,340280,55,2354,34,18992,2,35630,38609.2929505394
ORD100163,Net Banking,+917287250618,Bangalore,REF93439,Central,SKU3082,IN795021,Madhya Pradesh,Delivered,user_163,FY2020-21,147814,24,3532,3,31225,1,27693,25888.671268807444
ORD100164,Cash on Delivery,+917762756130,Bangalore,REF13549,West,SKU5702,IN677902,Assam,Returned,user_164,FY2020-21,980334,56,308,12,31772,3,95008,100936.35335723984
ORD100165,Debit Card,+917521517902,Ahmedabad,REF74112,South,SKU6643,IN454463,West Bengal,Cancelled,user_165,FY2020-21,450298,24,3637,8,19099,4,72759,71106.33470948561
ORD100166,Debit Card,+919445100754,Ahmedabad,REF75910,North,SKU3604,IN632905,Tamil Nadu,Shipped,user_166,FY2020-21,520566,52,4995,38,70163,3,205494,213689.71572304587
ORD100167,Debit Card,+918948766875,Lucknow,REF75931,West,SKU9757,IN846313,Haryana,Cancelled,user_167,FY2020-21,608805,51,3426,36,757,4,-398,-434.725013522691
ORD100168,Cash on Delivery,+919332598270,Chennai,REF23456,Central,SKU2229,IN572921,Manipur,Returned,user_168,FY2020-21,905469,49,665,5,23302,1,22637,22177.44682411455
ORD100169,Net Banking,+918711440994,Hyderabad,REF77113,Central,SKU9959,IN462176,Andhra Pradesh,Shipped,user_169,FY2020-21,473926,23,3518,1,30341,2,57164,59849.92771616282
ORD100170,Net Banking,+918663750520,Ahmedabad,REF48040,East,SKU2727,IN459842,Tamil Nadu,Delivered,user_170,FY2020-21,398735,32,3099,36,11161,3,30384,27708.737771645014
ORD100171,Credit Card,+919400841429,Lucknow,REF71640,North,SKU2551,IN317655,Uttar Pradesh,Returned,user_171,FY2020-21,856318,38,3582,30,36505,1,32923,32035.34687847608
ORD100172,Debit Card,+918716301270,Delhi,REF32535,Central,SKU8764,IN744278,Meghalaya,Shipped,user_172,FY2020-21,118950,36,542,28,36507,4,145486,133895.1579693188
ORD100173,Net Banking,+918687330241,Lucknow,REF81074,North,SKU6264,IN630567,Jharkhand,Cancelled,user_173,FY2020-21,680211,56,2930,48,77073,1,74143,68621.28761650683
ORD100174,Credit Card,+918593781689,Delhi,REF23826,North,SKU4245,IN408723,Delhi,Returned,user_174,FY2020-21,273624,41,1570,31,69642,1,68072,67005.28384160103
ORD100175,UPI,+917361625523,Kolkata,REF63153,South,SKU3464,IN569176,Kerala,Delivered,user_175,FY2020-21,456869,24,543,45,55322,4,220745,225762.79152274178
ORD100176,UPI,+916073069720,Bangalore,REF91361,North,SKU4816,IN893224,West Bengal,Returned,user_176,FY2020-21,140225,22,1217,4,41500,4,164783,150449.44070410155
ORD100177,Credit Card,+918727785206,Kolkata,REF26843,West,SKU6041,IN339269,Meghalaya,Shipped,user_177,FY2020-21,764286,24,2187,16,52989,3,156780,153637.535622353
ORD100178,Credit Card,+916812428535,Jaipur,REF26130,East,SKU6351,IN967954,Uttar Pradesh,Cancelled,user_178,FY2020-21,432935,36,722,24,76406,3,228496,225869.43571349693
ORD100179,UPI,+916222991885,Chennai,REF39197,North,SKU9611,IN666633,Tamil Nadu,Delivered,user_179,FY2020-21,680835,26,3387,3,63738,2,124089,131040.2624734746
ORD100180,UPI,+919671023952,Delhi,REF23030,South,SKU4518,IN447169,Kerala,Cancelled,user_180,FY2020-21,296806,51,2314,10,70474,4,279582,261196.24429198296
ORD100181,UPI,+917446834712,Delhi,REF50728,East,SKU7998,IN721863,Kerala,Returned,user_181,FY2020-21,620868,20,4462,30,33703,4,130350,128906.27921853942
ORD100182,UPI,+917176380601,Hyderabad,REF26953,South,SKU4676,IN945814,Madhya Pradesh,Returned,user_182,FY2020-21,708600,19,1432,6,69348,4,275960,272393.2999727781
ORD100183,Credit Card,+918471466862,Pune,REF72872,North,SKU6305,IN846946,Madhya Pradesh,Delivered,user_183,FY2020-21,689767,59,3203,38,84985,4,336737,370014.94583858666
ORD100184,Credit Card,+917781114553,Lucknow,REF90550,East,SKU2798,IN514958,Meghalaya,Returned,user_184,FY2020-21,981452,30,3851,12,31215,1,27364,29759.93610735489
ORD100185,Debit Card,+917842240414,Ahmedabad,REF77829,South,SKU3904,IN517100,Madhya Pradesh,Cancelled,user_185,FY2020-21,119435,48,3708,9,91890,3,271962,290421.0701038368
ORD100186,UPI,+919256115903,Chennai,REF28029,Central,SKU8282,IN179621,Maharashtra,Delivered,user_186,FY2020-21,658840,59,549,37,6732,1,6183,6333.574695101369
ORD100187,UPI,+917825320714,Kolkata,REF39702,North,SKU4095,IN375816,Manipur,Returned,user_187,FY2020-21,942064,53,2203,44,4766,1,2563,2606.4906331411307
ORD100188,Cash on Delivery,+919491899009,Lucknow,REF99312,Central,SKU6924,IN673150,Rajasthan,Delivered,user_188,FY2020-21,547569,35,3748,5,4387,1,639,618.965605805817
ORD100189,UPI,+917081967968,Hyderabad,REF23417,East,SKU5693,IN155998,Delhi,Cancelled,user_189,FY2020-21,838295,20,4466,33,56483,1,52017,48391.26377585647
ORD100190,Net Banking,+919649008222,Hyderabad,REF11193,North,SKU9340,IN395408,Kerala,Returned,user_190,FY2020-21,911653,53,3355,30,63254,4,249661,259155.89228126509
ORD100191,Debit Card,+917934832583,Mumbai,REF83785,West,SKU1699,IN213039,Himachal Pradesh,Delivered,user_191,FY2020-21,287506,53,2933,1,82875,3,245692,236985.89402761403
ORD100192,UPI,+918983771837,Kolkata,REF35315,Central,SKU1477,IN197812,West Bengal,Cancelled,user_192,FY2020-21,575484,55,4167,16,47690,4,186593,178314.20545907898
ORD100193,Debit Card,+919385063030,Pune,REF82778,South,SKU8471,IN165653,Odisha,Delivered,user_193,FY2020-21,488223,50,4555,46,25835,3,72950,75413.74433660906
ORD100194,Net Banking,+919147279610,Lucknow,REF20801,Central,SKU8913,IN505819,Odisha,Shipped,user_194,FY2020-21,882557,24,3228,36,37010,2,70792,72481.8550626098
ORD100195,Cash on Delivery,+918175621461,Chennai,REF63394,West,SKU9087,IN132962,Goa,Cancelled,user_195,FY2020-21,272368,19,3159,21,19341,4,74205,79675.00222941652
ORD100196,Debit Card,+918915701798,Hyderabad,REF44417,North,SKU3457,IN512943,Andhra Pradesh,Cancelled,user_196,FY2020-21,491658,59,3465,35,77575,2,151685,166560.47134417828
ORD100197,Debit Card,+917019558891,Delhi,REF34250,North,SKU8273,IN282252,Goa,Returned,user_197,FY2020-21,186453,56,4552,42,56377,3,164579,176925.15304334566
ORD100198,Debit Card,+916931786094,Pune,REF14774,East,SKU9536,IN270676,Manipur,Shipped,user_198,FY2020-21,240387,59,4783,24,82321,4,324501,320483.8704825598
ORD100199,Debit Card,+918757069726,Jaipur,REF20368,South,SKU8440,IN427053,Chhattisgarh,Shipped,user_199,FY2020-21,636157,53,287,30,34581,1,34294,32272.74782514303
ORD100200,Debit Card,+916517435861,Jaipur,REF59279,North,SKU5658,IN280447,Odisha,Returned,user_200,FY2020-21,384018,27,4969,42,38587,1,33618,34972.09021481639
ORD100201,Debit Card,+917613746836,Mumbai,REF93913,Central,SKU8428,IN113749,West Bengal,Cancelled,user_201,FY2020-21,349105,22,665,4,56228,1,55563,53164.04206280417
ORD100202,UPI,+917463776759,Mumbai,REF25183,East,SKU3352,IN189639,Nagaland,Cancelled,user_202,FY2020-21,219510,30,3503,42,69374,2,135245,131450.43388593823
ORD100203,Net Banking,+916585367235,Bangalore,REF30293,Central,SKU8468,IN140990,Gujarat,Cancelled,user_203,FY2020-21,799127,37,264,21,15486,1,15222,14113.124933655667
ORD100204,Cash on Delivery,+917662794515,Chennai,REF28566,East,SKU8119,IN547451,Punjab,Returned,user_204,FY2020-21,274349,18,2689,16,64307,1,61618,62300.14891792099
ORD100205,Net Banking,+916481563805,Hyderabad,REF52476,West,SKU5307,IN904752,Madhya Pradesh,Returned,user_205,FY2020-21,612272,23,3009,2,91351,4,362395,343648.64600122615
ORD100206,UPI,+918141009377,Ahmedabad,REF91126,West,SKU1132,IN429331,Jharkhand,Delivered,user_206,FY2020-21,261168,45,0,12,5162,3,15486,14918.398027841955
ORD100207,UPI,+919557947360,Delhi,REF75401,West,SKU1091,IN604848,Tamil Nadu,Returned,user_207,FY2020-21,646827,53,2192,49,96529,3,287395,290635.4069075029
ORD100208,Credit Card,+918508880893,Hyderabad,REF80495,Central,SKU7568,IN685150,Chhattisgarh,Delivered,user_208,FY2020-21,503571,40,3690,43,11035,2,18380,16593.204135657594
ORD100209,Net Banking,+918920519372,Hyderabad,REF54303,Central,SKU2726,IN243647,Haryana,Delivered,user_209,FY2020-21,597572,51,1777,37,31191,3,91796,87486.60809054945
ORD100210,Debit Card,+916925169989,Ahmedabad,REF58641,Central,SKU4062,IN953442,Uttarakhand,Shipped,user_210,FY2020-21,112903,32,759,38,14818,2,28877,27085.449818325236
ORD100211,Cash on Delivery,+916462010302,Hyderabad,REF95090,East,SKU4346,IN503194,Nagaland,Returned,user_211,FY2020-21,369742,29,2663,36,11953,1,9290,9065.9291992077
ORD100212,Cash on Delivery,+917052530210,Chennai,REF40777,West,SKU4799,IN555242,Tamil Nadu,Shipped,user_212,FY2020-21,127559,23,1427,8,38298,1,36871,33413.10830058228
ORD100213,Net Banking,+917652784930,Chennai,REF76743,East,SKU2855,IN714772,Andhra Pradesh,Cancelled,user_213,FY2020-21,133803,37,3819,49,22145,3,62616,62672.99337196981
ORD100214,Cash on Delivery,+916417234798,Mumbai,REF62995,South,SKU5211,IN570417,Madhya Pradesh,Delivered,user_214,FY2020-21,318120,57,4935,32,70200,3,205665,210474.77197791156
ORD100215,Cash on Delivery,+919766091278,Bangalore,REF27494,Central,SKU7967,IN778639,Assam,Delivered,user_215,FY2020-21,470959,48,2723,5,40897,3,119968,112200.82034226526
ORD100216,Debit Card,+918849925102,Kolkata,REF46276,East,SKU2404,IN773989,Bihar,Cancelled,user_216,FY2020-21,514254,55,4750,44,47410,2,90070,83231.87051783169
ORD100217,Credit Card,+919837464975,Ahmedabad,REF45732,West,SKU4753,IN645990,Maharashtra,Delivered,user_217,FY2020-21,625760,46,1177,1,27754,4,109839,113449.46398235076
ORD100218,Cash on Delivery,+919329258506,Mumbai,REF94107,South,SKU9309,IN775384,Punjab,Cancelled,user_218,FY2020-21,734037,22,1546,24,58943,4,234226,252544.77886062683
ORD100219,Cash on Delivery,+918330196371,Lucknow,REF27540,East,SKU4793,IN941496,Odisha,Cancelled,user_219,FY2020-21,336960,48,4018,2,25767,4,99050,92523.40632670741
ORD100220,Cash on Delivery,+918401358643,Ahmedabad,REF32815,West,SKU3765,IN580991,Himachal Pradesh,Cancelled,user_220,FY2020-21,754541,58,535,28,55649,2,110763,118279.76489103402
ORD100221,Cash on Delivery,+919027112482,Mumbai,REF27861,Central,SKU1873,IN713858,Jharkhand,Shipped,user_221,FY2020-21,505969,39,3062,29,63478,4,250850,274493.8901737873
ORD100222,Net Banking,+919252298831,Delhi,REF75041,South,SKU1621,IN275991,Himachal Pradesh,Shipped,user_222,FY2020-21,623181,34,4496,31,74952,3,220360,205431.50622064216
ORD100223,Net Banking,+916972297652,Jaipur,REF36534,West,SKU4643,IN432838,Uttar Pradesh,Cancelled,user_223,FY2020-21,733832,23,3352,35,58409,3,171875,178223.07961168126
ORD100224,Debit Card,+918997255309,Ahmedabad,REF28904,North,SKU5394,IN373536,Chhattisgarh,Shipped,user_224,FY2020-21,161608,40,4091,4,96178,3,284443,263643.94610040507
ORD100225,Net Banking,+916330928384,Ahmedabad,REF64560,West,SKU4823,IN609993,Karnataka,Shipped,user_225,FY2020-21,209135,29,2889,3,99314,1,96425,88114.80467152609
ORD100226,Debit Card,+917482552007,Lucknow,REF13924,Central,SKU5955,IN591747,Assam,Returned,user_226,FY2020-21,175946,39,4246,24,44454,4,173570,182610.83720661665
ORD100227,Credit Card,+918631935991,Delhi,REF83855,Central,SKU1827,IN237589,Maharashtra,Delivered,user_227,FY2020-21,936110,46,1503,36,93188,1,91685,89336.36097365791
ORD100228,Cash on Delivery,+918666376259,Chennai,REF36724,East,SKU2813,IN699905,Uttarakhand,Returned,user_228,FY2020-21,663324,55,4231,0,8276,1,4045,3902.340716820414
ORD100229,Debit Card,+917189066145,Lucknow,REF71616,Central,SKU9272,IN903591,Goa,Cancelled,user_229,FY2020-21,844153,53,937,37,12152,1,11215,12265.771954466658
ORD100230,Net Banking,+916206740410,Jaipur,REF25278,West,SKU4241,IN822795,Jharkhand,Shipped,user_230,FY2020-21,353221,20,728,8,41332,2,81936,81544.38674238729
ORD100231,Debit Card,+918616345465,Pune,REF21530,West,SKU1046,IN414828,West Bengal,Delivered,user_231,FY2020-21,418554,22,3546,47,7966,3,20352,20660.978677618787
ORD100232,Cash on Delivery,+917486023463,Bangalore,REF66978,South,SKU4892,IN908471,Assam,Shipped,user_232,FY2020-21,934797,50,333,20,41436,2,82539,86354.41527865999
ORD100233,UPI,+918379931185,Delhi,REF38456,North,SKU5183,IN148160,Meghalaya,Returned,user_233,FY2020-21,227510,22,8,11,83061,4,332236,340417.84443974716
ORD100234,Cash on Delivery,+919493067365,Pune,REF91077,Central,SKU4577,IN495408,Meghalaya,Returned,user_234,FY2020-21,330114,57,3495,24,12362,3,33591,35021.88730351154
ORD100235,UPI,+916025204232,Jaipur,REF68417,West,SKU7835,IN435079,Chhattisgarh,Shipped,user_235,FY2020-21,445966,22,3627,1,57885,1,54258,58808.9174432095
ORD100236,Net Banking,+919071317392,Pune,REF96130,North,SKU5869,IN796898,Punjab,Delivered,user_236,FY2020-21,774266,29,650,12,39047,4,155538,159527.2288387697
ORD100237,Cash on Delivery,+917459798684,Jaipur,REF23907,West,SKU9266,IN545033,Telangana,Delivered,user_237,FY2020-21,408496,56,3193,21,44139,1,40946,42094.59162214149
ORD100238,Cash on Delivery,+916765629975,Pune,REF90288,West,SKU4603,IN300715,Himachal Pradesh,Delivered,user_238,FY2020-21,794994,42,1107,43,71930,1,70823,74857.69821918641
ORD100239,Debit Card,+919471875506,Delhi,REF78690,North,SKU6402,IN805125,Delhi,Shipped,user_239,FY2020-21,934544,57,2067,24,54337,3,160944,156403.75099649656
ORD100240,Credit Card,+918839734423,Delhi,REF27580,South,SKU4675,IN295051,Uttar Pradesh,Cancelled,user_240,FY2020-21,145057,34,3282,7,61365,4,242178,250948.54260430974
ORD100241,Debit Card,+916137742530,Jaipur,REF65498,West,SKU6011,IN716480,Tripura,Shipped,user_241,FY2020-21,788438,32,4352,24,84964,2,165576,166299.26862512715
ORD100242,Debit Card,+916193212925,Ahmedabad,REF34563,West,SKU6181,IN944212,Uttarakhand,Shipped,user_242,FY2020-21,976974,36,362,14,83603,4,334050,327251.3186014237
ORD100243,Net Banking,+917062608463,Delhi,REF56945,East,SKU9952,IN468698,Uttar Pradesh,Delivered,user_243,FY2020-21,992282,26,1901,47,34689,3,102166,103042.46945784037
ORD100244,Debit Card,+919883985418,Bangalore,REF71884,South,SKU9695,IN569845,Goa,Delivered,user_244,FY2020-21,876227,35,2370,47,38824,2,75278,75235.29238071895
ORD100245,Cash on Delivery,+919409545952,Chennai,REF59602,North,SKU5653,IN763302,Meghalaya,Delivered,user_245,FY2020-21,363610,42,1202,29,60827,1,59625,61140.26760995418
ORD100246,Cash on Delivery,+918338197191,Pune,REF94887,South,SKU3302,IN423702,Andhra Pradesh,Returned,user_246,FY2020-21,490575,27,1827,0,81238,3,241887,265649.4206602351
ORD100247,Credit Card,+919209203836,Bangalore,REF49122,West,SKU8005,IN285560,Haryana,Returned,user_247,FY2020-21,527945,21,523,35,65838,3,196991,184045.0502929958
ORD100248,Credit Card,+918467473418,Delhi,REF45211,Central,SKU4538,IN500405,Haryana,Delivered,user_248,FY2020-21,635713,37,825,24,53403,3,159384,149911.97043512808
ORD100249,Cash on Delivery,+916702482477,Jaipur,REF91877,North,SKU3811,IN132759,Tripura,Delivered,user_249,FY2020-21,570679,32,776,12,40248,2,79720,80301.57778806667
ORD100250,Debit Card,+916049678460,Chennai,REF68897,West,SKU1426,IN214818,Odisha,Shipped,user_250,FY2020-21,989655,32,3819,37,98343,3,291210,264005.669849327
ORD100251,Net Banking,+919078788068,Bangalore,REF83225,West,SKU5444,IN989612,Uttar Pradesh,Returned,user_251,FY2020-21,325159,47,2904,21,22997,3,66087,68669.75345283435
ORD100252,Debit Card,+919826055248,Ahmedabad,REF61599,North,SKU3629,IN448179,Delhi,Delivered,user_252,FY2020-21,283983,52,4106,20,52161,2,100216,102341.71803558954
ORD100253,Credit Card,+918762855683,Hyderabad,REF82842,West,SKU5851,IN122564,Rajasthan,Returned,user_253,FY2020-21,682825,51,59,38,52189,3,156508,159168.8310449615
ORD100254,Credit Card,+917853897727,Mumbai,REF33172,West,SKU6058,IN973447,Uttarakhand,Delivered,user_254,FY2020-21,934813,41,1718,17,43148,3,127726,139830.30027086727
ORD100255,Net Banking,+919965289995,Lucknow,REF32297,Central,SKU3476,IN437876,Haryana,Shipped,user_255,FY2020-21,700231,49,2520,6,90278,3,268314,258310.44081403542
ORD100256,Net Banking,+917583040747,Chennai,REF49151,Central,SKU2579,IN480969,Odisha,Cancelled,user_256,FY2020-21,212702,33,3611,24,32426,1,28815,28026.285282524135
ORD100257,Credit Card,+919003625290,Kolkata,REF83706,East,SKU8359,IN186568,Assam,Shipped,user_257,FY2020-21,319326,25,411,43,48211,3,144222,148034.88934175213
ORD100258,Cash on Delivery,+918297471546,Jaipur,REF23286,South,SKU3218,IN494273,Meghalaya,Cancelled,user_258,FY2020-21,680286,48,479,21,45976,1,45497,43236.17552935392
ORD100259,Credit Card,+917191452844,Delhi,REF90118,Central,SKU7853,IN776555,Jharkhand,Returned,user_259,FY2020-21,696582,30,2258,46,62602,3,185548,174641.62844888054
ORD100260,Debit Card,+919434189634,Mumbai,REF72110,West,SKU8041,IN639988,Rajasthan,Returned,user_260,FY2020-21,772334,38,516,25,42617,4,169952,173519.1474767485
ORD100261,UPI,+919169203476,Mumbai,REF20080,South,SKU4774,IN415228,Tripura,Cancelled,user_261,FY2020-21,328215,18,1099,9,91250,3,272651,271354.1843777136
ORD100262,Cash on Delivery,+917047178697,Pune,REF39496,East,SKU1183,IN636997,Gujarat,Cancelled,user_262,FY2020-21,540922,23,4014,29,9123,1,5109,5396.121765270494
ORD100263,UPI,+916691204243,Mumbai,REF78233,West,SKU3291,IN800346,Telangana,Cancelled,user_263,FY2020-21,757004,39,2097,1,90327,3,268884,259565.41069399795
ORD100264,Credit Card,+918258761765,Mumbai,REF77184,South,SKU7014,IN824262,Odisha,Cancelled,user_264,FY2020-21,140537,30,4144,6,61356,4,241280,249337.19946990648
ORD100265,Debit Card,+918523932213,Lucknow,REF30332,South,SKU4321,IN754598,Telangana,Delivered,user_265,FY2020-21,908127,39,229,9,91267,4,364839,332478.64239120984
ORD100266,Net Banking,+918469367093,Hyderabad,REF16340,West,SKU4697,IN975147,Haryana,Shipped,user_266,FY2020-21,635497,28,1092,24,81825,1,80733,78459.0637404448
ORD100267,Debit Card,+918437706279,Mumbai,REF62770,North,SKU1331,IN471225,Gujarat,Shipped,user_267,FY2020-21,375689,34,3775,25,95994,4,380201,371185.9902678623
ORD100268,Credit Card,+917097387228,Mumbai,REF28636,South,SKU5392,IN203441,Himachal Pradesh,Delivered,user_268,FY2020-21,496626,18,4720,6,10144,4,35856,34966.94980641611
ORD100269,Credit Card,+919577586033,Kolkata,REF51613,South,SKU9739,IN967573,Goa,Delivered,user_269,FY2020-21,619325,53,3053,16,685,3,-998,-1003.6215453072356
ORD100270,Net Banking,+919847830030,Jaipur,REF91923,North,SKU9149,IN853318,Tripura,Returned,user_270,FY2020-21,328953,43,3326,44,65961,1,62635,62178.1998996502
ORD100271,Credit Card,+918960402869,Lucknow,REF23748,South,SKU3095,IN866651,Uttar Pradesh,Returned,user_271,FY2020-21,969773,58,1326,4,25288,2,49250,54171.230445320245
ORD100272,Net Banking,+919932986684,Hyderabad,REF32431,East,SKU7623,IN382093,Andhra Pradesh,Returned,user_272,FY2020-21,229225,42,2913,32,58069,1,55156,50864.9185881924
ORD100273,Credit Card,+918939049201,Pune,REF98880,West,SKU5575,IN636161,Karnataka,Delivered,user_273,FY2020-21,726253,27,3268,13,13465,4,50592,47277.425406683775
ORD100274,Debit Card,+916800686528,Hyderabad,REF19676,East,SKU1653,IN284298,Goa,Cancelled,user_274,FY2020-21,393140,41,4611,17,92237,2,179863,192174.0822955273
